Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
6994,"내 이상형 함부로 뺏어가지 마세요. 검사님만 생각하면 잠이 안와요.",사중,dysphoria,dysphoria,852,2
6995,"그만해. 검사 들으면 기절한다. 이놈의 마누라 첨엔 안그러더니 날이 갈수록 더하네. 괜찮아 지나 싶더니 에이.",치장,dysphoria,dysphoria,852,3
6996,"많이 외로우신가봐요. 빤스 안입으셨으면 제꺼라도 벗어드릴까요? 아침에 나올때 새로 갈아입었는데.",범용,euphoria,euphoria,852,4
6997,"돌려입고 뒤집어입고 털어입고 아무 이상없다.",치장,euphoria,euphoria,852,5
6998,"식사들은 하셨어요?",이상,euphoria,euphoria,852,6
6999,"팀장님이 웬일이세요?",사중,euphoria,euphoria,852,7
7000,"신혼인데 들어가 쉬세요.",치장,euphoria,euphoria,852,8
7001,"백경위 급한 일 있답니다. 소매치기들 난리치기 전에 한바퀴 돌죠.",이상,euphoria,euphoria,852,9
7002,"이것들이 우리가 뜬줄 알고 싹 숨었는데요. 첩보가 샌거 같습니다. 백프롭니다.",치장,euphoria,euphoria,852,10
7003,"뭐가 또 백프로에요?",태백,neutral,neutral,852,11
7004,"보세요. 첩보 샌거 맞죠? 백프롭니다.",치장,euphoria,euphoria,852,12
7005,"안가셨어요?",이상,euphoria,euphoria,853,0
7006,"커피 주고 갈려구요. 힘드시죠?",태백,euphoria,euphoria,853,1
7007,"괜찮습니다.",이상,euphoria,euphoria,853,2
7008,"결혼하신 새신부께서 경찰직에 대한 이해가 높으신가봐요?",태백,euphoria,euphoria,853,3
7009,"썩 그런거 같진 않고, 그냥 첨부터 나한테 일번은 국가다 그렇게 짱박아 놨죠.",이상,euphoria,euphoria,853,4
7010,"멋지네요.",태백,euphoria,euphoria,853,5
7011,"뭐가요?",이상,euphoria,euphoria,853,6
7012,"그런말이 더 도전의식에 불을 붙이잖아요. 이미 나보다도 일번인 누가, 혹은 무엇인가가 있는 사람, 매력있지 않아요? 그래서 가끔 여자들 눈에 자기 일에 푹 빠져 열심인 남자가 멋져 보이는 거랍니다. 갈게요.",태백,euphoria,euphoria,853,7
7013,"조심해 가십시요,",이상,euphoria,euphoria,853,8
7014,"엄마도 엄마지만, 나도 만만치않아. 친정도 없잖아. 남들은 친정갈 생각에 죽으라 일해도 괜찮지만 난 갈 친정도 없이 일만 죽어라 하네.",우미,dysphoria,dysphoria,854,0
7015,"그려도 너는 신랑도 있고 자식도 있잖여. 외로운 내 인생을 니가 알겄냐? 끊어.",솔이,dysphoria,dysphoria,854,1
7016,"엄마.",우미,dysphoria,dysphoria,854,2
7017,"어머니 잠깐만요. 딴게 아니라 앞으로 오빠대신 벌어먹고 살려고 빡쎄게 일하고 왔어요. 이번 설날에 쓰시라고 어머니 용돈도 준비했구요.",청난,dysphoria,dysphoria,855,0
7018,"됐다. 니돈 안받는다.",과자,dysphoria,dysphoria,855,1
7019,"어머니.",어영,dysphoria,dysphoria,856,0
7020,"앉아라.",과자,dysphoria,dysphoria,856,1
7021,"누가 너보고 앉으래? 니가 우리집 며느리야?",과자,dysphoria,dysphoria,856,2
7022,"처음 시집온 애가 뭐하는 짓이냐? 막내가 돼갖고 이제사 온다는게 말이돼? 니 형님 혼자 오늘 쌩고생했다. 장볼라, 음식만들라. 니가 신랑을 우습게 알고 시부모를 우습게 아니까 이러는거 아니야?",과자,dysphoria,dysphoria,856,3
7023,"죄송해요. 오늘따라 일이 있어서...",어영,dysphoria,dysphoria,856,4
7024,"결혼을 했으면 시댁 가풍을 따르고 며느리 도리를 해야지, 니멋대로 살거 같으면 뭐하러 결혼을 해? 그리고 너 또 빈손이냐?",과자,dysphoria,dysphoria,856,5
7025,"예?",어영,dysphoria,dysphoria,856,6
7026,"그럴줄 알았다. 넌 어떻게 올때마다 빈손이냐? 명절날 몸으로 못때우면 돈으로라도 때워야지. 어머니 이만저만하니 이거 쓰세요, 형님한테 선물하나 없고 말야. 대체 뭘 보고 배웠어?",과자,dysphoria,dysphoria,856,7
7027,"그게, 선물은 마련 못했구요, 어머니 용돈은 준비했어요.",어영,dysphoria,dysphoria,856,8
7028,"됐다. 엎드려 절받기지.",과자,dysphoria,dysphoria,856,9
7029,"그래도 난 동서가 부럽다. 혼나기라도 하고. 난 아예 며느리 취급도 안하신다.",청난,dysphoria,dysphoria,856,10
7030,"시어머니 시집살이보다 동서 시집살이가 더 무섭다더니, 어쩜 말을 해도. 남의 속도 모르고.",어영,dysphoria,dysphoria,857,0
7031,"못난 아부지라 미안하다. 일단 집으로 와. 밖에서 고생하지 말고 일단 집에 와서 아부지랑 얘기하자. 이놈의 자식, 날도 추운데 밖에서 뭐해?",범인,dysphoria,dysphoria,858,0
7032,"밥은 먹었니? 어디 아픈덴 없고? 얼른 들와라 응?",범인,dysphoria,dysphoria,859,0
7033,"자기야.",이상,neutral,neutral,860,0
7034,"왔어? 언제왔어?",어영,euphoria,euphoria,860,1
7035,"지금 막. 빨리 일어나 옷입어. 차례지내러 가야지.",이상,euphoria,euphoria,860,2
7036,"지금?",어영,dysphoria,dysphoria,860,3
7037,"응. 우리집 아침일찍 지내.",이상,neutral,neutral,860,4
7038,"우리집도 차례 지내야돼.",어영,dysphoria,dysphoria,860,5
7039,"얼른 우리집 먼저 갔다와서 지내면 안될까? 전부 우리 오길 기다리실텐데.",이상,dysphoria,dysphoria,860,6
7040,"기다리셔도 할수 없어. 자기가 이해해줘.",어영,dysphoria,dysphoria,860,7
7041,"나야 이해하지만 그래도...",이상,dysphoria,dysphoria,860,8
7042,"어제 말한거 다시 반복해줘? 우린 딸만 있고 난 우리집 장녀야. 장남이나 마찬가지라차례고 제사고 당연히 내가 해야돼. 물론 아부지가 나서서 하시지만 내가 있어야지. 엄마 안계시잖아. 다시 반복해?",어영,dysphoria,dysphoria,860,9
7043,"됐어. 딸만 있는 집인건 알았지만 이렇게까진 생각 못했어. 결혼했으니 당연히 우리 집 갈거다 생각했지.",이상,dysphoria,dysphoria,860,10
7044,"그래서 지금 가자고?",어영,dysphoria,dysphoria,860,11
7045,"설날 아침부터 화내고 싶지 않은데 나 참 자기한테 섭섭하다. 자기가 알아서 부모님한테 처가집도 차례지내야 한다고 먼저 말해주면 얼마나 좋아. 내 사정 알아서 자기가 먼저 어른들께 양해구해주길 바라면 내가 너무 큰거 바란거지, 그치?",어영,dysphoria,dysphoria,860,12
7046,"미안해. 그런 큰그릇이 못돼서. 나 종지밖에 안돼.",이상,dysphoria,dysphoria,860,13
7047,"꼬지말고.",어영,dysphoria,dysphoria,860,14
7048,"자기가 먼저 꽜잖아. 설사 미리 말씀드렸다해도 어른들 이해하시기 쉽지 않을거야. 우리집은 그래.",이상,dysphoria,dysphoria,860,15
7049,"그럼 혼자 가. 내가 욕 바가지로 얻어 먹음 되겠네. 내가 욕먹을게. 자긴 빠져.",어영,dysphoria,dysphoria,860,16
7050,"어떻게 나 혼자 가? 결혼까지 했는데 혼자 털래털래 가냐?",이상,dysphoria,dysphoria,860,17
7051,"그럼 어떡하라고. 어떻게 끝까지 자기 입장만 생각하냐? 참 이기적이다.",어영,dysphoria,dysphoria,860,18
7052,"그게 아니라,",이상,dysphoria,dysphoria,860,19
7053,"됐어. 자기가 못하면 내가 해. 지금 전화드릴께.",어영,dysphoria,dysphoria,860,20
7054,"하지마 좀. 전화로 될일 아니야.",이상,dysphoria,dysphoria,860,21
7055,"난 내가 할말은 당당하게 할거야.",어영,dysphoria,dysphoria,860,22
7056,"잠깐 나좀 보자.",범인,dysphoria,dysphoria,860,23
7057,"본의 아니게 들었는데, 어영아 너 이럼 못써. 결혼하고 첫 설날인데 안간다는게 말이돼? 얼른 가.",범인,dysphoria,dysphoria,861,0
7058,"아부지.",어영,dysphoria,dysphoria,861,1
7059,"얼른 가래두.",범인,dysphoria,dysphoria,861,2
7060,"시댁에 아무도 없다면 몰라도 그집엔 어머니아부지도 계시고 큰형 둘째형도 있어요. 첨부터 장남이나 외며느리였으면 그만한 각오했구요. 근데 우리집에 저하나밖에 없잖아요.",어영,dysphoria,dysphoria,861,3
7061,"왜 하나밖에 없어? 나 있잖아.",범인,dysphoria,dysphoria,861,4
7062,"그래도,",어영,dysphoria,dysphoria,861,5
7063,"그런건 살면서 차츰차츰 양해 구할 문제지 대뜸 니멋대로 할게 아니야. 너 이러면 나부터도 화 나. 엄마 없이 자랐단 소리 듣고 싶냐? 아부지 석죽이고 싶어?",범인,dysphoria,dysphoria,861,6
7064,"장인어른 죄송합니다. 제가 먼저 부모님께 양해 드렸어야 하는데, 못했습니다.",이상,dysphoria,dysphoria,861,7
7065,"아니야. 얼른 데리고 가게. 나도 너없이 홀가분하게 우리 부모님 차례 좀 지내보자. 얼른 옷입고 준비해.",범인,dysphoria,dysphoria,861,8
7066,"자기야, 나 한번만 봐줘. 도저히 발길이 안떨어져. 오늘만 봐줘. 부영이라도 있으면 모르겠는데 부영이도 없이 아부지 혼자두고 못가겠어. 그냥 나 야단한번 맞을래. 자기 먼저 가. 차례만 지내고 갈께.",어영,dysphoria,dysphoria,862,0
7067,"너 임마, 왜 왔어?",범인,dysphoria,dysphoria,863,0
7068,"아부지..",어영,dysphoria,dysphoria,863,1
7069,"얼른가. 아부지 괜찮아. 나혼자 할수 있어. 니가 이럴수록 나만 힘들어진다. 니가 시집가서 잘사는게 아부지한테 효도하는거야.",범인,dysphoria,dysphoria,863,2
7070,"아부지...부영이땜에 힘드신거 알아요.",어영,dysphoria,dysphoria,863,3
7071,"명절날 이거 어디서 밥이나 먹었는지..",범인,dysphoria,dysphoria,863,4
7072,"부영이 친구관계가 좋아서 어디서든 잘먹고 있을거에요. 아부지하고 전 굶어도 걘 먹어요. 너무 걱정하지 마세요.",어영,dysphoria,dysphoria,863,5
7073,"김서방도 안갔나?",범인,dysphoria,dysphoria,863,6
7074,"마누라 두고 어떻게 혼자 갑니까? 저도 여기서 차례 지내겠습니다.",이상,dysphoria,dysphoria,863,7
7075,"얼른 지내고 가면 돼. 그생각을 못했어. 장인어른 죄송합니다. 이번엔 이렇게 됐지만 담부턴 여기서 일찍 지내고 가도록 하겠습니다.",이상,dysphoria,dysphoria,863,8
7076,"자네 맘대로 하지말고 뭐든 어른들하고 의논해서 해. 나야 좋지만.",범인,dysphoria,dysphoria,863,9
7077,"제가 알아서 합니다. 저희집은 큰형이랑 작은형도 있고 괜찮습니다. 어영이 이런 상황 모르고 결혼한것도 아니구요. 신경 못써줘서 미안해. 하나씩 가르쳐주면 나도 잘해. 무조건 욱박지르고 삐지지 말고 차근차근 가르쳐서 데리고 살아. 그게 남는거야.",이상,dysphoria,dysphoria,863,10
7078,"다 왔어. 대문 앞이야. 내가 늦잠 자는 바람에 늦었어. 엉.",이상,dysphoria,dysphoria,864,0
7079,"세상에, 이게 뭐야? 어떡하다 물렸어? 어떻게 된거야?",우미,dysphoria,dysphoria,865,0
7080,"종남이가 맛잇는거 혼자 먹겠다고 해서 상태가 때렸어.",혼수,dysphoria,dysphoria,865,1
7081,"그런다고 애를 코피가 나게 때려? 너 동생이야. 동생이 불쌍하지도 않니? 애가 먹으면 얼마나 먹는다고.",청난,dysphoria,dysphoria,865,2
7082,"그런다고 이렇게 물어 뜯어요?",우미,dysphoria,dysphoria,865,3
7083,"둘이 쌍으로 덤비는데 힘없는 어린것이 물기라도 해야지.",청난,dysphoria,dysphoria,865,4
7084,"일단 물어뜯어 상처를 냈으면 애부터 야단을 쳐야지, 어떻게 상태한테 뭐라고 해요?",우미,dysphoria,dysphoria,865,5
7085,"먼저 때린게 상태잖아. 그럼 내가 애 교육 잘못시켰다 이거야? 안그래도 불쌍한 내새끼 구박받는것도 서러운데 봐, 코피 나는거 안보여?",청난,dysphoria,dysphoria,865,6
7086,"코피야 닦으면 그만이지만 이 상처 어떡해요?",우미,dysphoria,dysphoria,865,7
7087,"이래서 남의 자식 함부로 들이는거 아닌데.",과자,dysphoria,dysphoria,866,0
7088,"거봐요. 이럴줄 알았어. 흰쌀밥에 돌멩이 섞였으니 이빨 깨지는수 밖에.",과자,dysphoria,dysphoria,866,1
7089,"뭐하는 짓들이야! 명절날 아침부터 형제간에 뭐하는 짓이야!",순경,dysphoria,dysphoria,867,0
7090,"이럴바엔 앞으로 명절이고 뭐고 없애자. 설날이고 추석이고 모이지도 말어. 음식 할것도 없고 차례 지낼것도 없다. 명절이란게 뭐냐? 차례지내고 음식나누고 서로 덕담 나누는게 명절이지 니들같이 싸우는게 명절이냐? 무자식이 상팔자라는말 딱 맞다.",순경,dysphoria,dysphoria,867,1
7091,"아부지 죄송합니다.",현찰,dysphoria,dysphoria,867,2
7092,"죄송합니다 아부지.",건강,dysphoria,dysphoria,867,3
7093,"당장가! 꼴도 보기 싫다.",순경,dysphoria,dysphoria,867,4
7094,"도저히 이래갖고는 안되겠어요. 어차피 우리가 할거면 며느리가 셋이니까 각자 자기 할일 정확하게 맡아서 하면 어떨까요?",우미,dysphoria,dysphoria,868,0
7095,"옳소. 그렇게 하자.",청난,dysphoria,dysphoria,868,1
7096,"동서는?",우미,dysphoria,dysphoria,868,2
7097,"저두 찬성이에요.",어영,euphoria,euphoria,868,3
7098,"그럼 음식 장만이 젤 문젠데 어떻게 할까요?",우미,dysphoria,dysphoria,868,4
7099,"우선 비용은, 똑같이 나눠서 삼분의 일씩 하면 좋겠지만 형님이 맏이니까 좀더 내야 되지 않을까요?",우미,neutral,neutral,869,0
7100,"그것도 형편 봐가면서 해야지. 톡까놓고 우리 셋중에 우리가 젤 못살잖아.",청난,dysphoria,dysphoria,869,1
7101,"그럼 비용은 그냥 삼분의 일씩 내는거로 하면 어떨까요?",어영,euphoria,euphoria,869,2
7102,"좋아. 비용은 삼분의일씩. 다음은 음식 만들기요. 이게 사실 젤 예민한 문제에요. 어떻게 딱 짤라 해결볼수있는것도 아니구요.",우미,euphoria,euphoria,869,3
7103,"나야 뭐 동서 하라는대로 할게.",청난,euphoria,euphoria,869,4
7104,"저두요.",어영,euphoria,euphoria,869,5
7105,"그럼 무조건 몇시 집합, 이러면 다같이 모여서 장도 보고 음식도 만들고 할래요?",우미,euphoria,euphoria,869,6
7106,"그건 좀...제 일이 들쑥날쑥한거라 몇시 정해도 못올수도 있어요.",어영,dysphoria,dysphoria,869,7
7107,"나두 그건 좀 그래. 그럼 우리 이렇게 하자. 음식 하는건 도우미 불러 하면 어때?",청난,dysphoria,dysphoria,869,8
7108,"명절에 도우미 부르기 쉽지 않고, 또 며느리가 셋이나 되면서 차례상 하나 못차려내는건 좀 그래요. 형님이 주도적으로 하시면 따라는 할게요.",우미,dysphoria,dysphoria,869,9
7109,"동서는 툭하면 맏며느리 어쩌고 하는데, 요즘 장남 차남이 어딨어? 장남이라고 물려받은 재산이 있는것도 아니고, 똑같은 자식들인데 똑같이 해야지.",청난,dysphoria,dysphoria,869,10
7110,"그러니까 전 그동안 많이 했으니 형님이 하시라구요.",우미,dysphoria,dysphoria,869,11
7111,"어머,그런 아니지. 그거야 동서가 일찍 시집와서 한거고, 누가 일찍 오래? 안그래?",청난,dysphoria,dysphoria,869,12
7112,"그럼 이렇게 하면 어때요? 형님이 하시던 거니 하시고, 큰형님하고 전 대신 돈을 드리면,",어영,dysphoria,dysphoria,869,13
7113,"싫어. 나 돈에 환장한 사람 아니야. 나 그돈 없어도 밥먹고 살어.",우미,dysphoria,dysphoria,869,14
7114,"그럼 각자 음식을 맡아서 해오면 어떨까요?",어영,euphoria,euphoria,869,15
7115,"어머 나 그런거 못해.",청난,dysphoria,dysphoria,869,16
7116,"그럼 몇시 집합, 이러면 무조건 마누라 끌고 다 모이는거야.",현찰,dysphoria,dysphoria,870,0
7117,"그렇지. 다같이 시장가서 장보고, 다같이 음식 만들고.",이상,euphoria,euphoria,870,1
7118,"이만하면 되게 구체적으로 의논한거다.",건강,euphoria,euphoria,870,2
7119,"그렇지. 다같이 모여서 다같이 음식하기. 됐어. 오케이.",현찰,euphoria,euphoria,870,3
7120,"자, 오늘 결정한거 다들 명심해. 무조건 잘한다. 서로 조금씩 양보하고. 알았지?",건강,euphoria,euphoria,870,4
7121,"오케이.",현찰이상,euphoria,euphoria,870,5
7122,"자, 그럼 앞으로 잘해보자는 뜻으로 술이나 한잔하자.",건강,euphoria,euphoria,870,6
7123,"들어가거라.",마탄,neutral,neutral,871,0
7124,"암말말고 들어가. 가서 아부지한테 무릎꿇고 잘못했다고 빌거라. 무조건 집나온건 니잘못이다. 간다.",마탄,dysphoria,dysphoria,871,1
7125,"부영아. 잘왔다 잘왔어. 이놈의 자식. 별일 없지? 어디 아픈덴 없고? 배고프지? 얼른 들어가자.",범인,dysphoria,dysphoria,871,2
7126,"나쁜 기집애. 일어나.",어영,dysphoria,dysphoria,872,0
7127,"뭐하러 기들와? 여기가 어디라고 와? 여기 아부지 집이야. 아부지 보기 싫다며. 보기 싫은 아부지집에 뭐하러 기들와?",어영,dysphoria,dysphoria,872,1
